Sale_ID,Manufacturer,Model,Body_Style,Fuel_Type,Transmission,Country_Origin,Price_Segment,Ex_Showroom_Price,Dealer_Location,Customer_Age_Group,Ownership_Type,Booking_Type,Discount_Offered (%),Insurance_Package,Marketing_Channel,Customer_Rating,Delivery_Delay_Days,Financing_Opted,Customer_Region,Date ,Age
SAL00140,Honda,Elevate,Hatchback,CNG,Manual,Japan,Premium,2587106,Rajasthan,26-35,Repeat Buyer,Offline,7.8,Standard,Newspaper,4,0,No,East,30-11-2024,27.0
SAL00141,Maruti,Ertiga,Hatchback,Electric,Manual,India,Entry,694216,Mizoram,18-25,First-Time Buyer,Offline,5.1,Standard,TV Ads,1,0,Yes,East,13-05-2024,20.0
SAL00142,Jeep,Avenger,Hatchback,Petrol,Automatic,USA,Entry,411070,Telangana,36-45,Repeat Buyer,Offline,5.2,Comprehensive,Social Media,3,2,No,North,02-05-2024,41.0
SAL00143,Nissan,Terrano,Pickup,Petrol,Manual,Japan,Entry,605366,Bihar,18-25,First-Time Buyer,Online,4.9,Standard,Dealership Visit,5,2,Yes,South,05-01-2024,21.0
SAL00144,Jeep,Avenger,Hatchback,Diesel,Manual,USA,Entry,479894,Manipur,18-25,Repeat Buyer,Offline,4.2,Standard,Online Ads,5,0,Yes,Central,28-05-2024,22.0
SAL00145,BYD,Atto 3,SUV,CNG,Manual,China,Entry,540318,Tamil Nadu,26-35,First-Time Buyer,Offline,4.0,Premium,Dealership Visit,2,1,Yes,South,22-11-2024,27.0
SAL00146,Maruti,Dzire,Sedan,CNG,Manual,India,Mid,1439837,Rajasthan,46-60,First-Time Buyer,Offline,1.7,Standard,Newspaper,1,0,Yes,West,18-06-2024,59.0
SAL00147,Hyundai,Venue,Sedan,Petrol,Manual,Korea,Mid,1358564,Karnataka,36-45,Repeat Buyer,Online,3.3,Standard,TV Ads,1,1,No,North,16-05-2024,43.0
SAL00148,BYD,Atto 3,Hatchback,Petrol,Manual,China,Entry,690742,Mizoram,26-35,First-Time Buyer,Offline,6.0,Premium,Dealership Visit,3,1,No,South,06-02-2024,29.0
SAL00149,Hyundai,i20,MPV,Electric,Automatic,Korea,Mid,1133539,Madhya Pradesh,26-35,Repeat Buyer,Offline,4.2,Comprehensive,Newspaper,3,0,Yes,East,17-04-2024,26.0
SAL00150,Mahindra,Scorpio-N,Hatchback,Diesel,Automatic,India,Premium,2463403,Punjab,26-35,Corporate,Online,7.1,Premium,Dealership Visit,2,1,Yes,East,24-10-2024,28.0
SAL00151,Mercedes,GLA,Sedan,CNG,Automatic,Germany,Entry,620679,West Bengal,46-60,Corporate,Offline,3.1,Comprehensive,Dealership Visit,2,2,No,West,10-01-2024,53.0
SAL00152,Lexus,ES300h,Hatchback,Petrol,Manual,Japan,Mid,1212897,Uttarakhand,26-35,Repeat Buyer,Online,4.7,Standard,Newspaper,2,5,No,West,04-04-2024,31.0
SAL00153,Mercedes,C-Class,Pickup,Diesel,Automatic,Germany,Mid,924413,Andhra Pradesh,36-45,First-Time Buyer,Online,4.7,Comprehensive,Online Ads,4,0,Yes,North,07-04-2024,45.0
SAL00154,Jeep,Compass,SUV,CNG,Manual,USA,Entry,509035,Tripura,18-25,First-Time Buyer,Online,6.3,Standard,Dealership Visit,1,0,Yes,South,08-10-2024,24.0
SAL00155,Honda,Jazz,Pickup,Petrol,Manual,Japan,Mid,1353332,Goa,26-35,First-Time Buyer,Offline,5.8,Standard,Newspaper,2,3,Yes,East,20-04-2024,32.0
SAL00156,Maruti,Dzire,MPV,Diesel,Automatic,India,Mid,1494401,Uttarakhand,26-35,First-Time Buyer,Online,2.7,Premium,Dealership Visit,1,6,Yes,North,02-07-2024,27.0
SAL00157,Mercedes,A-Class,SUV,Petrol,Automatic,Germany,Entry,605128,Goa,26-35,Repeat Buyer,Offline,2.1,Standard,Online Ads,5,2,No,North,05-07-2024,28.0
SAL00158,Skoda,Slavia,MPV,Electric,Manual,Germany,Premium,2536527,Nagaland,26-35,First-Time Buyer,Offline,7.6,Comprehensive,Newspaper,5,1,No,East,19-08-2024,32.0
SAL00159,Nissan,Terrano,MPV,Diesel,Automatic,Japan,Entry,579842,Meghalaya,26-35,Repeat Buyer,Online,2.7,Comprehensive,Dealership Visit,1,1,Yes,South,24-03-2024,31.0
SAL00160,Maruti,Fronx,Pickup,Petrol,Automatic,India,Mid,937140,Mizoram,26-35,First-Time Buyer,Online,4.0,Premium,Social Media,5,1,Yes,Central,07-07-2024,29.0
SAL00161,MG,ZS EV,Sedan,Diesel,Manual,China,Mid,1391686,Sikkim,60+,Repeat Buyer,Offline,7.0,Standard,Online Ads,5,2,No,West,21-01-2024,
SAL00162,Lexus,RX500h,Hatchback,Electric,Automatic,Japan,Mid,1484874,Jharkhand,26-35,First-Time Buyer,Offline,5.8,Standard,Dealership Visit,5,2,Yes,South,19-05-2024,35.0
SAL00163,Tata,Nexon,Hatchback,Diesel,Manual,India,Entry,467485,Himachal Pradesh,36-45,First-Time Buyer,Offline,5.1,Standard,TV Ads,3,1,Yes,Central,02-05-2024,36.0
SAL00164,Citroen,C3,Sedan,Electric,Manual,France,Mid,1214445,Nagaland,60+,First-Time Buyer,Online,4.7,Standard,Newspaper,3,0,No,Central,20-12-2024,
SAL00165,Volkswagen,Tiguan,SUV,Electric,Manual,Germany,Mid,1117278,Bihar,36-45,Repeat Buyer,Online,4.5,Premium,Dealership Visit,1,2,Yes,East,19-01-2024,41.0
SAL00166,Honda,City,Pickup,Electric,Manual,Japan,Entry,411739,Gujarat,36-45,Corporate,Offline,5.8,Premium,Online Ads,1,5,No,Central,08-05-2024,44.0
SAL00167,Mercedes,C-Class,Pickup,Petrol,Manual,Germany,Premium,2357295,Jharkhand,18-25,First-Time Buyer,Offline,5.2,Premium,Online Ads,4,4,No,West,28-01-2024,24.0
SAL00168,Lexus,ES300h,MPV,Petrol,Automatic,Japan,Mid,1241277,Tripura,26-35,Corporate,Offline,4.1,Standard,TV Ads,3,1,No,North,16-04-2024,29.0
SAL00169,BMW,M340i,Hatchback,Diesel,Automatic,Germany,Mid,1413514,Chhattisgarh,26-35,Repeat Buyer,Offline,5.4,Comprehensive,TV Ads,1,3,Yes,South,18-09-2024,28.0
SAL00170,Honda,Jazz,MPV,CNG,Automatic,Japan,Premium,2127261,Chhattisgarh,26-35,Repeat Buyer,Online,8.2,Standard,Dealership Visit,3,2,No,West,14-02-2024,33.0
SAL00171,Mercedes,E-Class,MPV,CNG,Manual,Germany,Premium,2692739,Maharashtra,26-35,Corporate,Online,7.4,Standard,Social Media,4,2,No,Central,07-02-2024,35.0
SAL00172,Mahindra,Thar,MPV,CNG,Automatic,India,Mid,881230,Chhattisgarh,46-60,First-Time Buyer,Online,2.5,Premium,Online Ads,1,3,Yes,North,31-10-2024,56.0
SAL00173,BMW,M340i,Hatchback,Electric,Automatic,Germany,Premium,1665734,Himachal Pradesh,18-25,First-Time Buyer,Offline,2.4,Standard,Social Media,1,1,Yes,North,28-04-2024,22.0
SAL00174,Volkswagen,Vento,Hatchback,Electric,Automatic,Germany,Mid,1415709,Madhya Pradesh,46-60,First-Time Buyer,Online,9.1,Standard,Social Media,1,6,Yes,Central,31-10-2024,57.0
SAL00175,Kia,EV6,MPV,Diesel,Manual,Korea,Mid,1182042,Karnataka,26-35,First-Time Buyer,Offline,7.4,Standard,Dealership Visit,1,5,No,West,15-09-2024,30.0
SAL00176,Audi,Q5,MPV,Petrol,Manual,Germany,Mid,994840,Haryana,26-35,Repeat Buyer,Online,6.7,Premium,Newspaper,2,2,Yes,Central,17-10-2024,35.0
SAL00177,Hyundai,i20,MPV,Electric,Manual,Korea,Mid,911835,Odisha,36-45,Repeat Buyer,Offline,2.6,Standard,Newspaper,3,3,Yes,South,06-02-2024,38.0
SAL00178,Volkswagen,Polo,Pickup,Petrol,Manual,Germany,Entry,642035,Goa,36-45,First-Time Buyer,Online,4.2,Standard,Newspaper,3,2,No,North,18-01-2024,38.0
SAL00179,Nissan,Kicks,Hatchback,Petrol,Automatic,Japan,Mid,1318758,Gujarat,36-45,First-Time Buyer,Online,10.7,Standard,TV Ads,3,0,Yes,East,03-07-2024,43.0
SAL00180,Mercedes,A-Class,SUV,Diesel,Automatic,Germany,Mid,1416743,Uttar Pradesh,18-25,First-Time Buyer,Offline,9.1,Standard,Online Ads,4,0,Yes,North,09-02-2024,20.0
SAL00181,Mercedes,GLE,Hatchback,Diesel,Manual,Germany,Luxury,9238680,Mizoram,36-45,Corporate,Offline,6.5,Premium,TV Ads,2,1,Yes,Central,09-03-2024,45.0
SAL00182,Toyota,Hilux,Hatchback,Electric,Manual,Japan,Mid,1005055,Madhya Pradesh,18-25,Repeat Buyer,Online,5.3,Comprehensive,Online Ads,3,3,No,Central,11-05-2024,20.0
SAL00183,Toyota,Innova Hycross,Sedan,Diesel,Automatic,Japan,Entry,667914,Andhra Pradesh,26-35,First-Time Buyer,Online,3.9,Premium,Online Ads,3,2,No,East,23-04-2024,31.0
SAL00184,Lexus,NX350h,Hatchback,CNG,Automatic,Japan,Mid,1227467,Bihar,36-45,Corporate,Offline,3.0,Comprehensive,Online Ads,1,2,No,East,03-03-2024,37.0
SAL00185,Skoda,Slavia,SUV,Petrol,Manual,Germany,Premium,1936000,Mizoram,26-35,First-Time Buyer,Online,6.6,Comprehensive,Dealership Visit,1,4,Yes,North,26-01-2024,35.0
SAL00186,Ford,Figo,SUV,Petrol,Manual,USA,Mid,1346327,Assam,18-25,Repeat Buyer,Online,1.8,Comprehensive,Newspaper,1,0,No,Central,08-01-2024,22.0
SAL00187,BMW,M5 CS,Sedan,Electric,Manual,Germany,Mid,915155,Uttarakhand,18-25,First-Time Buyer,Offline,3.6,Comprehensive,TV Ads,3,2,Yes,North,05-12-2024,18.0
SAL00188,Jeep,Compass,Hatchback,CNG,Manual,USA,Entry,590133,Odisha,26-35,First-Time Buyer,Offline,0.1,Standard,TV Ads,1,0,Yes,West,14-11-2024,33.0
SAL00189,Mahindra,XUV300,SUV,Petrol,Manual,India,Premium,2735741,Maharashtra,36-45,Corporate,Offline,5.8,Comprehensive,Dealership Visit,3,7,No,Central,26-01-2024,42.0
SAL00190,Tata,Safari,Hatchback,Petrol,Manual,India,Luxury,7507132,Odisha,46-60,Corporate,Online,3.9,Standard,Online Ads,4,1,No,North,02-06-2024,49.0
SAL00191,Honda,Amaze,Hatchback,Diesel,Automatic,Japan,Mid,991817,Assam,26-35,Corporate,Online,5.4,Comprehensive,Newspaper,4,1,No,Central,16-05-2024,27.0
SAL00192,Skoda,Kushaq,SUV,Electric,Manual,Germany,Mid,1167522,Jammu and Kashmir,26-35,Repeat Buyer,Offline,7.7,Standard,Social Media,5,4,Yes,Central,14-06-2024,28.0
SAL00193,BYD,Dolphin,SUV,Electric,Manual,China,Mid,1462191,Meghalaya,18-25,Repeat Buyer,Online,6.8,Premium,Social Media,2,3,Yes,South,12-10-2024,21.0
SAL00194,Audi,A4,SUV,Diesel,Manual,Germany,Premium,2209126,Punjab,46-60,Repeat Buyer,Offline,4.1,Comprehensive,Dealership Visit,1,2,Yes,North,02-01-2024,57.0
SAL00195,BMW,M340i,MPV,Electric,Manual,Germany,Premium,1826662,Rajasthan,36-45,First-Time Buyer,Offline,3.5,Standard,Newspaper,1,1,Yes,Central,03-05-2024,43.0
SAL00196,BYD,E6,Sedan,CNG,Manual,China,Mid,1020454,Sikkim,18-25,Repeat Buyer,Online,4.4,Comprehensive,Social Media,2,1,Yes,East,19-11-2024,21.0
SAL00197,Nissan,Micra,Sedan,CNG,Automatic,Japan,Entry,648725,Chhattisgarh,26-35,Repeat Buyer,Online,4.2,Comprehensive,Social Media,2,2,No,East,11-01-2024,28.0
SAL00198,Tata,Safari,MPV,Petrol,Automatic,India,Entry,623236,Punjab,26-35,First-Time Buyer,Offline,6.7,Standard,TV Ads,5,1,Yes,South,06-07-2024,28.0
SAL00199,Mercedes,GLA,SUV,Petrol,Automatic,Germany,Premium,1876591,Gujarat,26-35,Repeat Buyer,Offline,6.8,Premium,Newspaper,2,3,Yes,Central,21-03-2024,33.0
SAL00200,Skoda,Slavia,Hatchback,Petrol,Manual,Germany,Premium,2886369,Sikkim,26-35,First-Time Buyer,Online,6.3,Standard,Social Media,3,2,Yes,North,24-04-2024,32.0
SAL00201,Volkswagen,Taigun,Pickup,CNG,Automatic,Germany,Premium,1769947,West Bengal,26-35,Repeat Buyer,Online,4.8,Standard,TV Ads,1,0,Yes,North,22-11-2024,26.0
SAL00202,Kia,Carnival,Pickup,Petrol,Manual,Korea,Mid,1158653,Maharashtra,18-25,First-Time Buyer,Online,8.0,Standard,Newspaper,2,2,No,East,06-12-2024,23.0
SAL00203,Audi,Q5,Hatchback,Electric,Automatic,Germany,Mid,1027774,Tamil Nadu,18-25,Repeat Buyer,Online,4.4,Standard,Online Ads,3,2,No,West,15-07-2024,23.0
SAL00204,Kia,EV6,Pickup,Petrol,Manual,Korea,Mid,911158,Maharashtra,26-35,Repeat Buyer,Online,1.0,Standard,Newspaper,2,3,No,Central,09-05-2024,29.0
SAL00205,Nissan,Terrano,Hatchback,Electric,Manual,Japan,Mid,931300,Haryana,18-25,Repeat Buyer,Offline,7.5,Premium,Dealership Visit,3,1,No,South,06-01-2024,25.0
SAL00206,Lexus,NX350h,MPV,CNG,Automatic,Japan,Entry,628139,Sikkim,26-35,Repeat Buyer,Online,8.2,Standard,TV Ads,4,5,Yes,South,22-04-2024,34.0
SAL00207,Kia,Carnival,MPV,Electric,Automatic,Korea,Mid,1312489,Mizoram,18-25,Repeat Buyer,Online,5.1,Standard,Online Ads,3,2,No,Central,19-11-2024,21.0
SAL00208,Mercedes,C-Class,Pickup,Petrol,Automatic,Germany,Entry,463890,Mizoram,46-60,First-Time Buyer,Online,6.6,Comprehensive,TV Ads,5,1,Yes,Central,11-02-2024,53.0
SAL00209,Ford,Endeavour,MPV,Electric,Manual,USA,Mid,1292725,Himachal Pradesh,46-60,First-Time Buyer,Online,0.7,Comprehensive,TV Ads,3,2,Yes,South,26-05-2024,46.0
SAL00210,Mahindra,Scorpio-N,Pickup,Petrol,Automatic,India,Entry,598170,Chhattisgarh,18-25,Repeat Buyer,Online,5.3,Premium,Social Media,2,2,Yes,South,19-09-2024,24.0
SAL00211,Skoda,Kushaq,Hatchback,Diesel,Manual,Germany,Premium,2894976,Chhattisgarh,18-25,Corporate,Online,3.7,Comprehensive,Newspaper,4,2,Yes,North,23-10-2024,18.0
SAL00212,Tata,Nexon,Sedan,Electric,Manual,India,Premium,2897819,Meghalaya,18-25,First-Time Buyer,Online,5.8,Premium,TV Ads,4,1,Yes,South,21-09-2024,23.0
SAL00213,MG,ZS EV,Hatchback,Electric,Manual,China,Premium,2872722,Nagaland,18-25,First-Time Buyer,Offline,6.9,Comprehensive,TV Ads,3,1,No,East,14-06-2024,18.0
SAL00214,Lexus,UX300e,Pickup,Electric,Manual,Japan,Premium,2353844,Nagaland,26-35,First-Time Buyer,Offline,0.0,Standard,Dealership Visit,2,2,Yes,South,09-09-2024,35.0
SAL00215,Citroen,C3 Aircross,Hatchback,Electric,Manual,France,Mid,1173931,Kerala,18-25,First-Time Buyer,Offline,5.3,Standard,Dealership Visit,4,3,No,South,17-02-2024,24.0
SAL00216,Jeep,Compass,MPV,Electric,Automatic,USA,Entry,463678,Goa,18-25,Repeat Buyer,Online,4.1,Premium,Dealership Visit,3,4,No,East,13-02-2024,18.0
SAL00217,BMW,X5,MPV,CNG,Automatic,Germany,Premium,1665777,Chhattisgarh,26-35,Repeat Buyer,Online,2.8,Comprehensive,TV Ads,3,1,No,East,14-04-2024,31.0
SAL00218,Honda,Jazz,Pickup,Petrol,Manual,Japan,Entry,635562,Manipur,36-45,First-Time Buyer,Offline,7.3,Standard,Online Ads,3,1,No,Central,03-05-2024,41.0
SAL00219,Toyota,Urban Cruiser,Sedan,Diesel,Manual,Japan,Premium,2540482,Arunachal Pradesh,26-35,Repeat Buyer,Offline,4.0,Premium,Newspaper,4,2,No,South,30-06-2024,29.0
SAL00220,Skoda,Superb,SUV,CNG,Manual,Germany,Premium,1570254,Mizoram,18-25,Repeat Buyer,Online,2.7,Standard,TV Ads,1,0,Yes,East,18-03-2024,18.0
SAL00221,Kia,Sonet,MPV,Electric,Automatic,Korea,Entry,597489,Arunachal Pradesh,36-45,Repeat Buyer,Offline,8.5,Comprehensive,Social Media,2,3,Yes,North,09-01-2024,44.0
SAL00222,Kia,Sonet,SUV,Petrol,Manual,Korea,Entry,508099,Tripura,18-25,Repeat Buyer,Offline,2.9,Premium,Online Ads,5,4,No,West,19-09-2024,25.0
SAL00223,Audi,Q7,Pickup,Diesel,Automatic,Germany,Mid,777923,Uttar Pradesh,36-45,Repeat Buyer,Online,5.3,Premium,Online Ads,5,2,No,East,08-03-2024,39.0
SAL00224,Lexus,ES300h,Hatchback,Petrol,Automatic,Japan,Entry,466539,Nagaland,26-35,Repeat Buyer,Offline,7.8,Standard,Newspaper,2,2,No,West,08-06-2024,26.0
SAL00225,Citroen,C3,SUV,Diesel,Automatic,France,Premium,1938899,Goa,18-25,Repeat Buyer,Online,2.4,Premium,Online Ads,1,4,No,South,02-04-2024,20.0
SAL00226,Citroen,C5 Aircross,Hatchback,Diesel,Automatic,France,Entry,695604,Maharashtra,18-25,First-Time Buyer,Online,3.3,Standard,Newspaper,2,0,Yes,North,27-01-2024,23.0
SAL00227,BYD,Dolphin,MPV,Electric,Manual,China,Mid,1319772,Tamil Nadu,18-25,First-Time Buyer,Offline,3.8,Comprehensive,Online Ads,3,2,No,North,17-02-2024,23.0
SAL00228,Mercedes,E-Class,MPV,Electric,Automatic,Germany,Mid,729301,Rajasthan,26-35,Repeat Buyer,Offline,5.3,Comprehensive,Newspaper,2,1,No,Central,12-10-2024,29.0
SAL00229,MG,ZS EV,Pickup,Diesel,Automatic,China,Entry,642978,Manipur,26-35,First-Time Buyer,Online,5.3,Comprehensive,Dealership Visit,2,1,Yes,Central,02-05-2024,35.0
SAL00230,Skoda,Superb,SUV,Petrol,Automatic,Germany,Mid,1202574,Nagaland,36-45,Repeat Buyer,Online,7.3,Comprehensive,Dealership Visit,4,0,No,South,01-09-2024,43.0
SAL00231,Maruti,Ertiga,MPV,Electric,Manual,India,Mid,1242470,Goa,26-35,Repeat Buyer,Online,8.3,Standard,Online Ads,5,2,No,East,07-12-2024,33.0
SAL00232,Honda,Elevate,Pickup,CNG,Automatic,Japan,Entry,455038,West Bengal,60+,First-Time Buyer,Offline,6.2,Premium,Online Ads,5,4,Yes,North,23-02-2024,
SAL00233,BMW,M340i,Pickup,Diesel,Automatic,Germany,Luxury,6395254,Uttarakhand,18-25,Repeat Buyer,Online,6.1,Standard,Newspaper,3,2,No,South,31-10-2024,24.0
SAL00234,Hyundai,Exter,MPV,Petrol,Manual,Korea,Premium,2510652,Delhi,26-35,Corporate,Offline,3.9,Standard,Newspaper,3,2,Yes,South,02-02-2024,26.0
SAL00235,Kia,EV6,Pickup,Electric,Automatic,Korea,Mid,1021298,Telangana,26-35,First-Time Buyer,Online,7.6,Standard,TV Ads,4,0,Yes,East,03-12-2024,31.0
SAL00236,Citroen,C5 Aircross,Hatchback,Diesel,Manual,France,Entry,690451,Rajasthan,46-60,Corporate,Offline,5.8,Standard,Dealership Visit,3,3,Yes,North,23-03-2024,60.0
SAL00237,Volkswagen,Taigun,Pickup,Electric,Automatic,Germany,Mid,852076,Uttarakhand,36-45,First-Time Buyer,Offline,4.0,Comprehensive,TV Ads,1,1,No,North,07-04-2024,42.0
SAL00238,Honda,Elevate,Pickup,Petrol,Manual,Japan,Mid,889928,Madhya Pradesh,36-45,First-Time Buyer,Online,8.6,Comprehensive,TV Ads,4,3,Yes,North,27-11-2024,36.0
SAL00239,Honda,Amaze,SUV,Diesel,Automatic,Japan,Entry,432244,Karnataka,26-35,First-Time Buyer,Online,2.6,Standard,Social Media,4,6,Yes,Central,24-07-2024,26.0
SAL00240,BYD,E6,Hatchback,Diesel,Automatic,China,Entry,510299,Meghalaya,18-25,Repeat Buyer,Offline,5.4,Premium,Newspaper,2,4,No,North,24-03-2024,18.0
SAL00241,Honda,Jazz,Hatchback,Electric,Automatic,Japan,Mid,1206984,Meghalaya,36-45,Repeat Buyer,Offline,4.5,Comprehensive,Social Media,2,0,Yes,West,22-02-2024,40.0
SAL00242,Ford,Mustang,MPV,Electric,Manual,USA,Mid,727958,Gujarat,26-35,Repeat Buyer,Online,7.8,Standard,Social Media,1,1,Yes,East,10-10-2024,30.0
SAL00243,Ford,Figo,SUV,Petrol,Manual,USA,Premium,2977371,Arunachal Pradesh,26-35,Repeat Buyer,Offline,2.9,Standard,TV Ads,4,1,No,North,18-03-2024,29.0
SAL00244,Renault,Triber,Hatchback,Petrol,Automatic,France,Luxury,6848401,Madhya Pradesh,36-45,First-Time Buyer,Offline,5.2,Standard,Social Media,4,2,Yes,East,02-07-2024,38.0
SAL00245,Skoda,Rapid,MPV,Electric,Manual,Germany,Mid,799271,Himachal Pradesh,36-45,First-Time Buyer,Offline,8.3,Comprehensive,Newspaper,2,3,No,East,08-03-2024,44.0
SAL00246,Volkswagen,Virtus,Pickup,Diesel,Manual,Germany,Mid,1200094,Maharashtra,26-35,Corporate,Offline,4.5,Comprehensive,TV Ads,5,0,Yes,West,29-02-2024,27.0
SAL00247,Kia,Sonet,Sedan,CNG,Manual,Korea,Entry,477501,Odisha,18-25,Corporate,Offline,2.6,Standard,Newspaper,5,5,No,North,04-03-2024,19.0
SAL00248,MG,Astor,Hatchback,Electric,Manual,China,Mid,1315527,Punjab,46-60,First-Time Buyer,Offline,4.1,Standard,Online Ads,2,0,Yes,East,29-04-2024,58.0
SAL00249,Audi,Q3,SUV,Electric,Automatic,Germany,Mid,1274978,Meghalaya,46-60,Corporate,Offline,4.7,Comprehensive,Social Media,3,6,No,North,25-03-2024,55.0
SAL00250,Nissan,Magnite,SUV,Petrol,Automatic,Japan,Entry,658323,Bihar,26-35,First-Time Buyer,Offline,5.4,Standard,TV Ads,4,0,Yes,West,15-05-2024,30.0
SAL00251,Skoda,Superb,Hatchback,Electric,Automatic,Germany,Mid,1481584,Kerala,26-35,Repeat Buyer,Online,4.0,Premium,Dealership Visit,1,2,Yes,Central,15-10-2024,35.0
SAL00252,Jeep,Wrangler,Hatchback,Electric,Automatic,USA,Mid,1225273,Tamil Nadu,36-45,Repeat Buyer,Online,6.5,Standard,Newspaper,5,4,No,Central,11-09-2024,39.0
SAL00253,Hyundai,Verna,SUV,Electric,Automatic,Korea,Premium,2795974,Kerala,18-25,Repeat Buyer,Offline,4.2,Comprehensive,Social Media,3,3,No,Central,13-07-2024,24.0
SAL00254,Jeep,Meridian,Pickup,Diesel,Manual,USA,Premium,2227415,Gujarat,36-45,Corporate,Offline,5.4,Comprehensive,Newspaper,4,1,No,Central,12-09-2024,37.0
SAL00255,Ford,EcoSport,Sedan,Electric,Manual,USA,Mid,1083442,Odisha,26-35,First-Time Buyer,Offline,7.7,Comprehensive,Newspaper,3,3,Yes,South,07-10-2024,34.0
SAL00256,Skoda,Slavia,Hatchback,Petrol,Automatic,Germany,Entry,664069,Arunachal Pradesh,18-25,First-Time Buyer,Online,8.7,Standard,Online Ads,4,3,Yes,East,12-03-2024,23.0
SAL00257,Volkswagen,Virtus,Sedan,CNG,Manual,Germany,Mid,964444,Sikkim,26-35,First-Time Buyer,Online,1.8,Standard,Newspaper,4,2,Yes,South,20-12-2024,31.0
SAL00258,Hyundai,Exter,MPV,Electric,Manual,Korea,Mid,1194951,Meghalaya,18-25,Repeat Buyer,Offline,8.7,Comprehensive,Online Ads,2,3,Yes,North,13-05-2024,23.0
SAL00259,BYD,Atto 3,SUV,CNG,Manual,China,Mid,908344,Tamil Nadu,26-35,Repeat Buyer,Offline,2.9,Standard,Online Ads,2,1,Yes,Central,04-09-2024,31.0
SAL00260,BYD,Atto 3,Sedan,Electric,Automatic,China,Mid,1121987,Chhattisgarh,46-60,Repeat Buyer,Online,5.3,Standard,Online Ads,1,1,No,North,28-04-2024,60.0
SAL00261,Mahindra,Scorpio-N,SUV,CNG,Automatic,India,Mid,896292,Maharashtra,26-35,Corporate,Online,3.9,Premium,Social Media,1,2,Yes,West,15-02-2024,27.0
SAL00262,Citroen,Berlingo,Pickup,Petrol,Automatic,France,Entry,603208,Kerala,26-35,First-Time Buyer,Online,4.5,Comprehensive,Newspaper,3,0,Yes,East,18-03-2024,31.0
SAL00263,Jeep,Meridian,Sedan,Diesel,Automatic,USA,Luxury,8494175,Odisha,36-45,Repeat Buyer,Offline,5.7,Standard,Newspaper,2,3,Yes,West,04-08-2024,38.0
SAL00264,Nissan,Magnite,MPV,CNG,Automatic,Japan,Entry,518938,Punjab,46-60,Corporate,Online,5.9,Comprehensive,Online Ads,4,1,No,East,09-10-2024,50.0
SAL00265,Hyundai,Venue,SUV,Diesel,Automatic,Korea,Premium,1797973,Assam,26-35,First-Time Buyer,Offline,4.6,Premium,Newspaper,2,4,Yes,West,02-03-2024,28.0
SAL00266,MG,Hector,SUV,Diesel,Manual,China,Premium,1696143,Punjab,26-35,Repeat Buyer,Offline,3.0,Standard,Newspaper,4,2,Yes,West,01-08-2024,32.0
SAL00267,BMW,X1,Sedan,Diesel,Automatic,Germany,Mid,1223854,Punjab,46-60,Corporate,Offline,5.8,Standard,Online Ads,2,4,No,East,04-01-2024,48.0
SAL00268,Volkswagen,Taigun,MPV,CNG,Manual,Germany,Premium,1951432,Maharashtra,36-45,First-Time Buyer,Online,6.7,Comprehensive,Dealership Visit,4,1,Yes,North,05-01-2024,39.0
SAL00269,Maruti,Dzire,SUV,CNG,Automatic,India,Entry,463718,Uttar Pradesh,46-60,First-Time Buyer,Online,8.7,Comprehensive,Dealership Visit,3,0,Yes,West,01-01-2024,52.0
SAL00270,Skoda,Kushaq,Pickup,CNG,Manual,Germany,Entry,670268,Nagaland,26-35,Repeat Buyer,Offline,0.8,Premium,Online Ads,2,1,Yes,East,17-10-2024,35.0
SAL00271,Hyundai,Venue,Hatchback,CNG,Automatic,Korea,Mid,1175467,Bihar,26-35,First-Time Buyer,Offline,6.0,Standard,Social Media,5,3,Yes,East,19-04-2024,31.0
SAL00272,Skoda,Kushaq,Sedan,Diesel,Manual,Germany,Entry,462439,Bihar,18-25,First-Time Buyer,Offline,3.5,Standard,Newspaper,5,2,Yes,West,15-02-2024,25.0
SAL00273,Volkswagen,Vento,Sedan,Electric,Manual,Germany,Mid,815649,Himachal Pradesh,26-35,First-Time Buyer,Offline,4.5,Comprehensive,Newspaper,4,3,Yes,North,28-07-2024,34.0
SAL00274,MG,Gloster,Hatchback,CNG,Manual,China,Entry,552043,Meghalaya,26-35,First-Time Buyer,Offline,6.7,Premium,Dealership Visit,3,2,Yes,Central,04-04-2024,27.0
SAL00275,Skoda,Rapid,Pickup,Electric,Automatic,Germany,Entry,674482,Tamil Nadu,26-35,First-Time Buyer,Online,4.7,Comprehensive,Online Ads,4,0,Yes,South,23-09-2024,27.0
SAL00276,MG,ZS EV,Sedan,Diesel,Automatic,China,Mid,896653,Nagaland,36-45,Corporate,Offline,2.1,Standard,Social Media,3,2,Yes,Central,18-05-2024,37.0
SAL00277,Ford,Endeavour,Pickup,Electric,Automatic,USA,Premium,2588311,Sikkim,26-35,First-Time Buyer,Offline,5.4,Standard,Online Ads,1,1,Yes,West,09-03-2024,28.0
SAL00278,Maruti,Ertiga,MPV,Diesel,Automatic,India,Mid,808897,Kerala,26-35,Repeat Buyer,Offline,5.1,Comprehensive,Dealership Visit,2,1,Yes,West,13-02-2024,29.0
SAL00279,Tata,Punch,SUV,CNG,Manual,India,Mid,1164404,Uttar Pradesh,46-60,First-Time Buyer,Online,4.9,Standard,Dealership Visit,3,2,Yes,East,24-05-2024,55.0
